Unnamed: 0,title,subtitle,brand,serie,rating,rated,price,stock,link,count_images,description
28,Medisana Voetenbubbelbad comfort FS885,,Medisana,,"4,3",65,"68,70",Op voorraad,https://www.bol.com/nl/nl/p/medisana-voetenbubbelbad-comfort-fs885/9200000021976195/,11,"
    Wat is er belangrijker dan het goed verzorgen van datgene dat je het gehele leven lang ondersteunt: je voeten! Wie zijn voeten goed verzorgt en verwent, stapt nu eenmaal makkelijker door het leven. En dan is het FSS 885 Voetenbubbelbad de ideale manier om uw voeten eens goed te verwennen. Zowel op technisch als ergonomisch gebied is de FSS 885 tot in de puntjes verzorgd. Het eenvoudige en gebruiksvriendelijke digitale display maakt met slechts vier knoppen alle functies voor u beschikbaar. Wat dacht u van een 3-in-1 massage, waar bubbels, infrarood en zelfs een vibratiemassage uw voeten heerlijk zullen verwennen. Indien gewenst kunt u natuurlijk ook slechts één van deze functies kiezen. De slim geplaatste massagerollers voorzien in een heerlijke voetreflexmassage aan zowel de onderzijde als aan de binnenzijde van uw voeten. Daarnaast kunt u het water heerlijk verwarmen tot de door u gewenste temperatuur, tot maar liefst 48°c! Omdat u bij al dit heerlijks de tijd wel eens kunt vergeten, is voor het gemak een timer geïntegreerd, instelbaar in vijf stappen van 20 tot 60 minuten. En mocht u op grote voet leven (of juist niet), de FS885 is geschikt voor alle maten tot maar liefst schoenmaat 46! Kenmerken van de Medisana Voetenbubbelbad Comfort FS885:3-in-1 functie: Bubbel-, vibratiemassage en infraroodlichtVerwarming van het water van 20°C tot 48°C, zelf regelbaarTimerfunctie met 20/30/40/50/60 minutenDigitale weergave van de timer en de watertemperatuurAutomatische roodlicht- en warmtefunctieMassagerollers in het middendeel ter massage van de binnenzijde van de voetenErgonomisch geplaatste luchtbubbelgaatjesVerwisselbare massagerollers voor de onderkant van de voetenGoede warmte-isolatie dankzij dubbelwandige behuizingIntensieve voetreflexmassageRuime afmetingen (gangbaar t/m schoenmaat 46)Afmeting: ca. 38,6 x 24,3 x 45,9 cmGewicht: ca. ca. 2,9 kgVermogen: 390 WattStroomvoorziening: 220-240V/50 HzMassagerollersKijk  hier  voor alle informatie over Medisana.
  "
34,JPS Care Voetenbad met Elektrische Massage - Instelbare Warmte tot 47°C - Inklapbaar met Draaghendel - Automatische Voetmassage,,JPS Care,,"4,6",7,"99,",Op voorraad,https://www.bol.com/nl/nl/p/jps-care-voetenbad-met-elektrische-massage-instelbare-warmte-tot-47-c-inklapbaar-met-draaghendel-automatische-voetmassage/9300000034179834/,9,"
 Heb je last van je voeten of wil je graag even helemaal tot rust komen wanneer het jou uitkomt? Dan is het JPS Care Voetenbad met elektrische massage ideaal voor jou. Er wordt in het dagelijks leven veel van voeten gevraagd, waardoor ze zeer gevoelig zijn voor spierpijn, zenuwpunten en stijfheid. Met het JPS Care voetenbad kun je deze problemen makkelijk verhelpen. Perfect na een lange werkdag, een goede sport sessie, een wandeling of als je gewoon lekker wil ontspannen.  
 De voordelen van het JPS Care voetenbad met massage. 
 Ben je benieuwd naar wat het JPS Care Voetenbad met massage voor jou kan betekenen? Dit zijn de voordelen voor jou: 

Verhelpt pijnlijke voeten
Zorgt voor volledige ontspanning
Zorgt voor betere bloedsomloop
Automatische voetmassage
Opvouwbaar en makkelijk op te bergen
Water blijft warm door warmte element
Kan tussen de 35 en 47 graden worden
Makkelijk in gebruik door touchscreen paneel.

 Waarom het JPS Care Voetenbad met elektrische massage? 
 Het JPS Care voetenbad is speciaal ontworpen om makkelijk in gebruik te zijn, niet te veel plek in te nemen in jouw woning maar toch aan al jouw behoefte te voorzien. Het voetenbad heeft een elektrische massage functie om pijnlijke voeten te verhelpen, bloedsomloop te bevorderen en jou volledige ontspanning te bieden. 
 Er is niets vervelenders dan een bad dat langzaam koud wordt. Daarom kun je met het touchscreen paneel zelf de warmte van het water instellen en zo lang warm houden als jij zelf wilt. De heat surfing functie zorgt ervoor dat je het warme water zich verdeeld en is handig als je gebruikt maakt van zeepjes in het water. 
 Let op! niet geschikt voor zwangere vrouwenJPS Care Merkbeschrijving: 
 iedereen heeft wel eens problemen of pijntjes in het lichaam. Het doel van JPS Care is mensen helpen hun lichaam op de juiste manier te verzorgen, zodat zij het optimale uit zichzelf kunnen halen. Daarom bieden wij verzorgingsproducten aan van hoogwaardige kwaliteit met een luxe uitstraling. Een goed en gezond lichaam draagt bij aan een goed en gelukkig leven. 

   
"
36,Medisana FS 883 Voetbubbelbad,Nieuw artikel,Medisana,,"3,1",9,"40,69",Op voorraad,https://www.bol.com/nl/nl/p/medisana-fs-883-voetbubbelbad/9200000068715487/,13,"
    Je voeten laten ontspannen en optimaal verzorgen, met het 3in1 voetenbubbelbad FS 883 van Medisana! Deze voetspa geeft de voeten een ontspannende vibratiemassage in combinatie met een aangename roodlicht zone. Een speciale functie zorgt ervoor dat het water warm blijft. De FS 883 bevat 3 verwisselbare pedicure opzetstukken: eeltverwijderaar, borstel en massage opzetstuk. Dit massage opzetstuk is voor een heerlijke voetreflexmassage. Dit praktische voetenbubbelbad is ook geschikt voor droge massage. Anti-slip oppervlak met afneembare spatbescherming maken de FS 883 helemaal compleet. Ontspannende voetspa met vibratiemassageAangename warme roodlicht zoneSpeciale functie zorgt ervoor dat het waterwarm blijft3 verwisselbare pedicure-opzetstukken.(Eelt verwijderaar, borstel, massage opzetstuk)Massagerollers voor voetreflexmassageMassage ondersteunend voetenbedGeschikt voor droge massageAnti-slip oppervlakAfneembare spatbescherming
  "
41,KASJ - 1612 - Massagevoetenbad - Ontspanning - Massage - Voetverzorging - Wellnes,,KASJ,,"4,2",5,"149,99",Op voorraad,https://www.bol.com/nl/nl/p/kasj-1612-massagevoetenbad-ontspanning-massage-voetverzorging-wellnes/9300000043440221/,3,"
 Met het luxe voetenbad massage van KASJ komen niet alleen jouw voeten toe aan rust, maar ook jij zelf na een lange dag. U kunt nu uw pijnlijke voeten met gemak doen ontspannen en herstellen! Warmte van het water is eenvoudig instelbaar op uw gewenste temperatuur. KASJ voetenbad is ruim ontworpen, deze voeten spa is comfortabel van schoenmaat 28 tot maat 47. Hij is ook uitgerust met een kruiden/olie/badzoutdispenser die u kunt vullen voor een rustgevende inweek. Ervaar dit wellness gevoel na een lange dag lopen of staan.Deze KASJ Massagevoetenbad met handige touchcreen en een afvoerslang voor je water. 
 Versterk je voetspieren met een intensieve massage. KASJ voetenbad heeft 4 verschillende soorten massage.Health voor de bloedsomloop, Comfort voor vermoeide voeten, Sleep voor lichte ontspannende massag en Slim is een wisselende massage.Speciaal effect met 2 soorten neonlicht. Makkelijk bedienbaar via display.Verkrijgbaar in wit en in antracietgrijs.KASJ 1612® luxe voetenbad Voordelen 

Bereikt acupunctuurpunten in uw voeten
Voetbad met 4 soorten massagefunctie
Verbetert de doorbloeding en verlicht vermoeidheid
Ontspant en ontstresst
Verlicht rusteloze benen (RLS)
Bevordert je nachtrust en helpt bij slaapproblemen
Zittend te bedienen via touch screen
Makkelijk als emmer met water vullen
Water afvoer via een vaste afvoerslang
Afsluitbaar tegen vuil en stof doormiddel van een deksel
Snoer 1,80 m opwindbaar via handige haspel
Dispenser voor kruidenolie of badzout
Led verlicht bad
Led Touch screen
Nederlandse handleiding

 Tot wel 48°C verwarmenDe temperatuur is in stappen van 1°C te verhogen tot 48°C. Zo stel je het voetenbad met precisie in en kun je stap voor stap bepalen welke warmtegraad het prettigst aanvoelt. Bloedcirculatie stimulatieDe 6 Tai Chi wielen met massageknoppen creëren, met een draaibeweging, een aangenaam massage-effect. Door de voeten te masseren, komt de doorbloeding in de voeten weer op gang. Hierdoor verbetert de bloedcirculatie van het hart, de maag en de nieren.Verlichting Rusteloze benen (RLS) en betere nachtrustDoor de benen te masseren voor het slapen, worden de zwaarbelaste spieren tot rust gebracht en de doorbloeding in de benen gestimuleerd. Dit zorgt voor verlichting en een goede nachtrust. Daarnaast brengt deze voetenspa u meteen in een ontspannen toestandTIP: Vooral wanneer het erg warm weer is, kan een massage met koud water heel verfrissend werken.Gebruik het apparaat nooit zonder water, op die manier gaat het apparaat stuk  
"
46,Beurer FB30 - Voetenbad - Opvouwbaar - Infrarood - Massagefunctie,,Beurer,Voetenbaden,"4,4",10,"49,58",Op voorraad,https://www.bol.com/nl/nl/p/beurer-fb30-voetenbad-opvouwbaar-infrarood-massagefunctie/9200000049876600/,12,"
 Geef je voeten een welverdiende massage met het Beurer FB30 voetenbad. Het voetenbad is ruimtebesparend doordat deze invouwbaar is. Naast de temp 
"
47,MPM Multifunctioneel Voetenbad Bubbelmassage Comfort,,MPM,,"3,6",23,"49,66",Op voorraad,https://www.bol.com/nl/nl/p/mpm-multifunctioneel-voetenbad-bubbelmassage-comfort/9200000123974790/,5,"
    De MMS-04 voetmassager is de perfecte verlichting voor voeten na een zware dag. Vanaf vandaag kunt u genieten van deze vorm van ontspanning in het comfort van uw eigen huis.Siliconen constructieDe MMS-04 voetmassager is gemaakt van zacht, flexibel siliconen. Dankzij het opvouwbare ontwerp en de comfortabele handgreep kunt u de apparatuur eenvoudig naar elke gewenste locatie verplaatsen of vervoeren. Siliconen is een materiaal dat ondanks de hoge temperatuur niet vervormt, wat belangrijk is dat het niet reageert bij contact met de huid. De onderkant van MMS-04 heeft speciale tabbladen voor voetacupressuur en lampen met infraroodstraling die de bloedcirculatie stimuleren.Massage van het type ""Bubbels""MMS-04 biedt een ""bubbel"" -massage met watertemperatuurverwarming en infraroodstraling. Deze behandeling heeft een ontspannend en verzachtend effect en geeft verlichting aan vermoeide voeten.Functies:Behuizing gemaakt van zacht, flexibel siliconenOpvouwbaar ontwerp voor eenvoudig opbergen""Bubbel"" massage met infraroodstraling en watertemperatuurbehoudHandige draaggreepDe onderkant van de stimulator uitgerust met:Voet acupressuur tabbladenLampen met infraroodstraling die de bloedcirculatie stimulerenAfdekking tegen morsen van waterStabiele antislip rubberen voetjesParameters:Massager hoogte: 21 cmHoogte na invouwen: 10 cmVoeding: 220-240 V 50/60 HzVermogen: 90 W
  "
48,JPS Care Voetenbad met Massagerollers - Instelbare Warmte tot 47°C -  Inklapbaar met Draaghendel,,JPS Care,,"4,6",7,"69,95",Op voorraad,https://www.bol.com/nl/nl/p/jps-care-voetenbad-met-massagerollers-instelbare-warmte-tot-47-c-inklapbaar-met-draaghendel/9300000034216702/,9,"
 Heb je last van je voeten of wil je graag even helemaal tot rust komen wanneer het jou uitkomt? Dan is het JPS Care Voetenbad met rol massage ideaal voor jou. Er wordt in het dagelijks leven veel van voeten gevraagd, waardoor ze zeer gevoelig zijn voor spierpijn, zenuwpunten en stijfheid. Met het JPS Care voetenbad kun je deze problemen makkelijk verhelpen. Perfect na een lange werkdag, een goede sport sessie, een wandeling of als je gewoon lekker wil ontspannen.  
 De voordelen van het JPS Care voetenbad met massage. 
 Ben je benieuwd naar wat het JPS Care Voetenbad met rolmassage voor jou kan betekenen? Dit zijn de voordelen voor jou: 

Verhelpt pijnlijke voeten
Zorgt voor volledige ontspanning
Zorgt voor betere bloedsomloop
Fijne rollers in het voetenbad om je voeten te masseren
Opvouwbaar en makkelijk op te bergen
Water blijft warm door warmte element
Kan tussen de 35 en 47 graden worden
Makkelijk in gebruik door touchscreen paneel.

 Waarom het JPS Care Voetenbad? 
 Het JPS Care voetenbad is speciaal ontworpen om makkelijk in gebruik te zijn, niet te veel plek in te nemen in jouw woning maar toch aan al jouw behoefte te voorzien. Het voetenbad heeft een massagerollers om pijnlijke voeten te verhelpen, bloedsomloop te bevorderen en jou volledige ontspanning te bieden. 
 Er is niets vervelenders dan een bad dat langzaam koud wordt. Daarom kun je met het touchscreen paneel zelf de warmte van het water instellen en zo lang warm houden als jij zelf wilt. De heat surfing functie zorgt ervoor dat je het warme water zich verdeeld en is handig als je gebruikt maakt van zeepjes in het water.Let op! niet geschikt voor zwangere vrouwen 
 JPS Care Merkbeschrijving: 
 Iedereen heeft wel eens problemen of pijntjes in het lichaam. Het doel van JPS Care is mensen helpen hun lichaam op de juiste manier te verzorgen, zodat zij het optimale uit zichzelf kunnen halen. Daarom bieden wij verzorgingsproducten aan van hoogwaardige kwaliteit met een luxe uitstraling. Een goed en gezond lichaam draagt bij aan een goed en gelukkig leven. 
"
69,"MPM - Multifunctioneel Voetenbad Massage Comfort 5,6 liter",,MPM,,"3,6",23,"74,64",,https://www.bol.com/nl/nl/p/mpm-multifunctioneel-voetenbad-massage-comfort-5-6-liter/9200000123939995/,4,"
    MPM Multifunctioneel Voetenbad Massage Comfort 5,6 liter  Na een lange dag wandelen of staan op je voeten kunnen jouw voeten wel een massage gebruiken. Nu is niet iedere partner bereidt om jouw voeten te masseren, maar gelukkig hebben wij de oplossing. Met dit voetmassage bad van het merk MPM kun je volop genieten. Dit is één van de meest aangename manieren om te ontspannen. Het ontspant en kalmeert na een zware dag. Het MMS-03 massage bad kun je gewoon thuis gebruiken en dankzij de vele functies die het massage bad heeft zullen jouw vermoeide benen/voeten weer lekker relaxt aanvoelen.Voordelen voetmassage bad van MPM: .✅ Beschermkap tegen spattend water✅ Uitgerust met infraroodstraling die bloedcirculatie stimuleren✅ Dubbele wanden voor vasthouden watertemperatuur✅ Antislipvoetjes✅ Confortabele draaggreep✅ Groot volume van 5,6 L✅ 6 grote voeten massagerollen✅ Ruimte voor medicinaal zout Drie manieren van massage: - Massage type “bubbels” met een trilfunctie- Infraroodstraling, watertemperatuur behouden- Infraroodstraling, massage type “bubbel” met vibratiefunctie, handhaving van de watertemperatuur
  "
71,Dreaver Voetenbad - Automatische Massage - Opvouwbaar - 12L - Verwarming Tot 48°C,,Dreaver,,"4,6",42,"149,99",,https://www.bol.com/nl/nl/p/dreaver-voetenbad-automatische-massage-opvouwbaar-12l-verwarming-tot-48-c/9300000032579413/,6,"
 De meeste mensen zijn zich er niet van bewust dat (volgens de oosterse geneeskunde) hun voeten in contact staan met de organen binnen in hun lichaam. Verzorg je je voeten goed dan verzorg je in principe dus ook je organen goed. Dit heeft weer positieve invloed op jouw lichaam als geheel en uiteindelijk bevordert het dus je gezondheid. Kortom onze voeten zouden een hoge prioriteit moeten hebben... 
 
 Dankzij het  Massage Voetenbad van Dreaver geef jij jouw voeten de aandacht die zij verdienen. Zo worden de drukpunten gestimuleerd (wat invloed heeft op je gezondheid), je voeten intens gereinigd.Daarnaast kan ook de temperatuur van het water eenvoudig naar wens worden ingesteld. Ultiem ontspannen dus! 
 Het voetenbad is ook geschikt voor het toevoegen van oliën, magnesium, zout en dergelijke kruiden. Zo kan je nog meer genieten van een heerlijk voetenbad.Pluspunten: 

Stimuleert de drukpunten
Positieve invloed op gezondheid
Werkt rustgevend & ontspannend
3 massage-standen
Te gebruiken met badzout / badolie
Automatische timer functie
Heerlijk verwarmd water tot 48°C
Bubbel functie 
Eenvoudig te bedienen
Opvouwbaar

   
Waarom is de Dreaver - Massage Voetenbad geschikt voor mij?
 Professioneel voetenbad - Het portable hengsel, de 3 massagestanden, de 6 massagerollers, de ingebouwde, de 6 timer-standen, de automatische uitschakeling bij oververhitting en het zelf reguleren van de temperatuur van het water… Dit voetenbad is naast privé ook zeker geschikt voor de professionele podotherapeut of pedicure-specialist. 
 Heerlijk ontspannend - Naast de positieve werking op onze gezondheid is dit voetenbad ook uitermate geschikt voor als je gewoonweg wilt ontspannen. Zeker na een lange dag wandelen of fysiek werk is er niks fijner dan een warme massage krijgen in dit unieke voetenbad! 
 
  Diepe massage - Dit automatische voetenbad heeft maar liefst 3 massagestanden waar uit gekozen kan worden. Deze rollers zijn speciaal ontworpen om de drukpunten onder onze voeten zo goed mogelijk te kunnen stimuleren. Dit heeft een positief effect op onze gezondheid. 
  Opvouwbaar voetenbad - Een groot voordeel is dat het voetenbad opvouwbaar is. Het voetenbad van Dreaver is eenvoudig opvouwbaar en past onder iedere bank ! Zo kun je na een heerlijk voetenbad deze binnen enkele seconden opvouwen en opbergen zonder dat het veel ruimte in beslag neemt.  
 
 
 
 
 Wij werken al geruime tijd binnen de voetverzorgingsbranche en hebben dan ook een ruime kennis opgebouwd. Kwaliteit staat bij ons hoog in het vaandel en wij vinden het belangrijk dat u als klant kunt genieten van de laatste trends, technologieën en innovatie. 
 
 Waarom kiezen voor Dreaver 
  Wij bieden 24/7 service aan voor al jouw vragen of advies  Gratis retourneren binnen 30 daggen na ontvangst van uw product Elk product wordt grondig getest en gecontroleerd door ons team van specialisten Wij ontwikkelen onze producten op een duurzame wijze 
 
Specificaties

Naam: Dreaver - Massage Voetenbad
Materiaal: ABS
Afmetingen: 36 x 41 x 34 cm
Opgevouwen: 36 x 41 x 14 cm
Spanning: 800 W
Voltage: AC110V-240V/50-60HZ
Maximale temperatuur: 35~48 graden

Met dit Voetenbad kies je voor meer rust, flexibiliteit en vitaliteit. Bestel vandaag en begin snel met genieten.
"
72,RIO FTBH luxe voetenbad,voetreflex rollers - aromatherapie - Geschikt t/m maat 48.5,Rio,,"3,3",6,"61,99",Op voorraad,https://www.bol.com/nl/nl/p/rio-ftbh-luxe-voetenbad/9200000076509749/,17,"
    Verwen vermoeide, pijnlijke voeten door te behandelen met de verkwikkende Rio FTBH Deluxe Foot Spa & Massager. Geniet van de voetreflexmassage door uw voeten over de rollers te bewegen. Deze voetreflex rollers zullen belangrijke drukpunten in je voeten masseren, terwijl de zachte trillingen, gecombineerd met de hydrotherapie jet massage de spieren, pezen en ligamenten zal kalmeren om uw voeten nieuw leven in te blazen. Hij is voorzien van een warmtefunctie zodat uw ondergedompelde voetjes heerlijk op temperatuur blijven terwijl u geniet van een bubbel- en vibratiemassage. Aromatherapie Uiteraard kan je aromatherapie gebruiken voor extra ontspanning. Warme voetenbaden met arnica, rozemarijn of zeezoutextracten brengen de bloedsomloop op gang. Lauwwarme voetenbaden met lavendel of tijm werken ontspannend en zijn een weldaad voor vermoeide voeten. Gebruik bv een van de vijf etherische oliën van Rio ( type ESOL).Ontspanning Heerlijk ontspannen bij het gebruik van dit voetenbad. Het zorgt voor de volgende weldadige werkingen: • Stimulatie van de doorbloeding. • Bevordering van de celregeneratie. • Revitalisering en activering van de voeten• Los maken van verkrampte spieren. Belangrijkste specificaties zijn:✔ voetreflex stimulators hydrotherapie jets✔ vibratie massage✔ Kalmerende punten van infrarood LED's✔ verwarmt het water✔ aromatherapie diffusie✔ thermisch geïsoleerde wanden✔ snoeropbergmogelijkheid✔ handige handgreep✔ geschikt voor schoenmaat tot maat 48.5✔ snoerlengte 1.5 meter✔ 2 jaar garantie
 Verwen vermoeide, pijnlijke voeten door te behandelen met de verkwikkende Rio FTBH Deluxe Foot Spa & Massager. Geniet van de voetreflexmassage door uw voeten over de rollers te bewegen. Deze voetreflex rollers zullen belangrijke drukpunten in je voeten masseren, terwijl de zachte trillingen, gecombineerd met de hydrotherapie jet massage de spieren, pezen en ligamenten zal kalmeren om uw voeten nieuw leven in te blazen. Hij is voorzien van een warmtefunctie zodat uw ondergedompelde voetjes heerlijk op temperatuur blijven terwijl u geniet van een bubbel- en vibratiemassage. Aromatherapie Uiteraard kan je aromatherapie gebruiken voor extra ontspanning. Warme voetenbaden met arnica, rozemarijn of zeezoutextracten brengen de bloedsomloop op gang. Lauwwarme voetenbaden met lavendel of tijm werken ontspannend en zijn een weldaad voor vermoeide voeten. Gebruik bv een van de vijf etherische oliën van Rio ( type ESOL).Ontspanning Heerlijk ontspannen bij het gebruik van dit voetenbad. Het zorgt voor de volgende weldadige werkingen: • Stimulatie van de doorbloeding. • Bevordering van de celregeneratie. • Revitalisering en activering van de voeten• Los maken van verkrampte spieren. Belangrijkste specificaties zijn:✔ voetreflex stimulators hydrotherapie jets✔ vibratie massage✔ Kalmerende punten van infrarood LED's✔ verwarmt het water✔ aromatherapie diffusie✔ thermisch geïsoleerde wanden✔ snoeropbergmogelijkheid✔ handige handgreep✔ geschikt voor schoenmaat tot maat 48.5✔ snoerlengte 1.5 meter✔ 2 jaar garantie 
"
90,Beurer FB21 - Voetenbad - 3 pedicure opzetstukken - Infrarood - Handvat,,Beurer,Voetenbaden,"2,8",5,"50,99",,https://www.bol.com/nl/nl/p/beurer-fb21-voetenbad-3-pedicure-opzetstukken-infrarood-handvat/9200000081834598/,12,"
 Verzorg je voeten met deze Beurer FB21 voetenbad. Het voetenbad heeft 3 verschillende functie instellingen (vibratie massage, bubbel massage en behoudt water op temperatuur). De afneembare rolleropzetstukken zorgen voor een voetreflexmassage en het voetenbad beschikt over drie verwisselbare pedicure opzetstukken met een praktische houder. Dit alles stimuleert de bloedsomloop en geeft ontspanning aan de voeten.  
 
 Productspecificaties: 
 - 3 verwisselbare pedicure opzetstukken met praktische houder 
 - Met praktische draaghendel 
 - Verzachtend infrarood lichtveld 
 - Los te koppelen roller opzetstuk voor voetreflexzone massage  
 - Voetensteun met massage knopjes 
 - Wateruitvoer 
 - Spetterbeveiliging 
 - Anti-slip rubberen pootjes 
 - Koordhaspel 
 - Geschikt tot schoenmaat 49 
  
 Logistieke en technische informatie: 
 Netspanning: 220-240 V~; 50/60 Hz; 60 W 
 Product afmetingen (LxBxH): 42 x 36 x 17 cm 
 Product gewicht: 1,6 kg 
 3 jaar garantie 
"
117,MPM - Voetmassage Apparaat Bubbelmassage Infrarood Voetenbad - MMS-01,,MPM,,"3,6",23,"49,95",,https://www.bol.com/nl/nl/p/mpm-voetmassage-apparaat-bubbelmassage-infrarood-voetenbad-mms-01/9200000132879606/,8,"
 Voetmassage is een van de prettigste manieren om te ontspannen. Het ontspant en kalmeert je na een zware dag. De MMS-01-stimulator helpt u bij het voorbereiden van een massage thuis , dankzij de vele functies die vermoeide benen verlichten. 
 3 manieren van massage: 
 De MMS-01 voetmassageapparaat biedt drie massagemogelijkheden: 
 - bubbelmassage, infraroodstraling die de bloedsomloop stimuleert, vibratiefunctie 
 - bubbeltype massage, handhaving van watertemperatuur, vibratiefunctie 
 - handhaving van de watertemperatuur, infraroodstraling die de bloedcirculatie stimuleert 
 De MMS-01 voetmassageapparaat is een gebruiksvriendelijk apparaat dat is uitgerust met een trilfunctie en drie bolle massagehulpstukken. De functie van het handhaven van de watertemperatuur maakt de massage nog aangenamer en de overloopbeveiliging zorgt voor een veilig gebruik van het apparaat. 
 Functies: 
 3 Massagemogelijkheden: 
 - bubbelmassage, infraroodstraling die de bloedsomloop stimuleert, vibratiefunctie 
 - bubbeltype massage, handhaving van watertemperatuur, vibratiefunctie 
 - handhaving van de watertemperatuur, infraroodstraling die de bloedcirculatie stimuleert 
 4 Voet massagerollers 
 Onderkant van de stimulator uitgerust met inzetstukken voor voetacupressuur. 
 Deksel beschermt tegen morsen van water. 
 Stabiele, antislip rubberen voetjes. 
 Praktische opening voor eenvoudig gieten van water 
 Aanduiding van min / max capaciteit 3/5 L. 
 
 Accessoires: 
 3 Vervangbare tips voor puntmassage: 
 Puimsteen 
 Borstel 
 Spikes 
 
 Parameters: 
 Voeding: 230 V, ~ 50 Hz 
 Vermogen: 70 W. 
 EAN: 5901308008994 
"
